0.125 1.2696515779852283e-07 7.199238474540191e-06 0.0 4.158158497699764e-08 3.6316333436208942e-06 0.0
0.375 2.395156170551417e-07 2.6311094783355937e-05 0.0 4.324880333009968e-08 2.400842265388814e-06 0.0
0.625 1.7651805969387922e-07 1.4925433426105624e-05 0.0 3.76029686869566e-08 1.5576881921775437e-06 0.0
0.875 9.999490694155106e-08 3.2897144618091183e-06 0.0 3.458134806125955e-08 9.189168468834978e-07 0.0
1.125 7.443281150794725e-08 1.2342076628564393e-06 0.0 3.3122491784456434e-08 5.835764884593168e-07 0.0
1.375 6.921413828284558e-08 7.183629521747516e-07 0.0 3.146852896650564e-08 4.195318359655596e-07 0.0
1.625 6.680521289065996e-08 5.034947705603593e-07 0.0 2.945581373500639e-08 3.2406233940610547e-07 0.0
1.875 6.3445467846086e-08 4.05529029288338e-07 0.0 2.701345521520994e-08 2.590317324562315e-07 0.0
2.125 5.817340628425085e-08 3.6569172694338803e-07 0.0 2.4055862264064413e-08 1.9997371957341825e-07 0.0
2.375 5.1563829967323854e-08 3.557099913568294e-07 0.0 2.0965324861631928e-08 1.5887894696030922e-07 0.0
2.625 4.351040052956566e-08 3.6763608530951406e-07 0.0 1.7967113500807556e-08 1.3188494763166962e-07 0.0
2.875 3.523148476476156e-08 3.953552396022176e-07 0.0 1.5264886942301854e-08 1.153604969602272e-07 0.0
3.125 2.7332657841354194e-08 4.433789167892074e-07 0.0 1.2706619995246523e-08 1.0172692974046895e-07 0.0
3.375 2.0171861854596825e-08 5.078060618452587e-07 0.0 1.0588673773250514e-08 9.078068073402957e-08 0.0
3.625 1.4621609259639477e-08 5.619592670325579e-07 0.0 8.79690656664224e-09 8.03736203369783e-08 0.0
3.875 1.063827676246034e-08 5.604893068441226e-07 0.0 7.417223010010311e-09 7.164165405892492e-08 0.0
4.125 7.992943216570215e-09 4.6312795570633737e-07 0.0 6.187009050574934e-09 6.329244240908529e-08 0.0
4.375 6.186822631739751e-09 3.036184217948751e-07 0.0 5.221216460272918e-09 5.5730725574928145e-08 0.0
4.625 4.957629616943e-09 1.8786271859757e-07 0.0 4.356139234222566e-09 4.973282545535369e-08 0.0
4.875 3.968001540434853e-09 1.2599605992980084e-07 0.0 3.631280209763704e-09 4.445176770315511e-08 0.0
5.125 3.2182361732790105e-09 9.056964962187979e-08 0.0 3.039550905392488e-09 3.949221722339668e-08 0.0
5.375 2.6651964996216848e-09 6.792568942301785e-08 0.0 2.596295026321504e-09 3.4772980760337646e-08 0.0
5.625 2.199747991380767e-09 5.2802160860449363e-08 0.0 2.207700552030359e-09 3.0573993737465875e-08 0.0
5.875 1.786212443567719e-09 4.2662176479732454e-08 0.0 1.8641700542984385e-09 2.723810337783957e-08 0.0
6.125 1.4810084011251122e-09 3.4458920995592863e-08 0.0 1.5611009781696364e-09 2.3548880140774705e-08 0.0
6.375 1.2359100707949146e-09 2.8006688321323762e-08 0.0 1.320229425024719e-09 2.0246001958049865e-08 0.0
6.625 1.0538585493739038e-09 2.288105331141273e-08 0.0 1.158886762876923e-09 1.824789123551435e-08 0.0
6.875 8.474014985553361e-10 1.8926453858166744e-08 0.0 1.010035470669952e-09 1.6069859262151806e-08 0.0
7.125 7.165583102677548e-10 1.566547455648896e-08 0.0 8.701247657117816e-10 1.4400807889855142e-08 0.0
7.375 6.328961406277336e-10 1.3208228137306592e-08 0.0 7.422400807947738e-10 1.256272264352768e-08 0.0
7.625 5.184338861702153e-10 1.1320183412216541e-08 0.0 6.620587337950644e-10 1.137382655075149e-08 0.0
7.875 4.664572312346248e-10 9.640374728810343e-09 0.0 5.395853487274721e-10 1.040164160017506e-08 0.0
8.125 3.8186817588935206e-10 8.311567543988676e-09 0.0 4.727877526598312e-10 9.570221870150088e-09 0.0
8.375 3.3288257022430327e-10 7.135066168988794e-09 0.0 4.316115910891753e-10 8.543333918862034e-09 0.0
8.625 2.8830444808963966e-10 6.101975566281061e-09 0.0 3.5425527974224963e-10 7.925565024519353e-09 0.0
8.875 2.3884032944789406e-10 5.3745740977245635e-09 0.0 3.338251336676615e-10 7.332906891065281e-09 0.0
9.125 2.1585197801354343e-10 4.672834730010559e-09 0.0 3.043055480908331e-10 6.599411115525461e-09 0.0
9.375 1.9720312887354752e-10 4.100616539027604e-09 0.0 2.4339510374306366e-10 6.073305271115444e-09 0.0
9.625 1.4392063680439343e-10 3.5588366885202513e-09 0.0 2.1063881253323614e-10 5.517919491445696e-09 0.0
9.875 1.3281338723358598e-10 3.150880143537182e-09 0.0 1.93318644572149e-10 5.020508714099393e-09 0.0
10.125 1.0682953607725493e-10 2.7066070625619146e-09 0.0 1.9258128204930188e-10 4.49311677532827e-09 0.0
10.375 1.1744549693533497e-10 2.372206975286224e-09 0.0 1.430513274854012e-10 4.143256844623652e-09 0.0
10.625 8.536739240967527e-11 2.1132436048788936e-09 0.0 1.2656662552734304e-10 3.6949038306062386e-09 0.0
10.875 7.245514338474389e-11 1.8312576614298078e-09 0.0 1.2911345216774541e-10 3.450398505354393e-09 0.0
11.125 6.188505752279409e-11 1.6523961811816167e-09 0.0 1.0251817145987947e-10 3.1638417959839962e-09 0.0
11.375 5.4196661446105964e-11 1.4540552325974984e-09 0.0 9.127865424296552e-11 2.9202018666037045e-09 0.0
11.625 5.286278157410296e-11 1.226164337460143e-09 0.0 8.957995923055747e-11 2.6241420094612623e-09 0.0
11.875 5.2939165490507896e-11 1.1361072190413117e-09 0.0 8.661592913599935e-11 2.394652354365938e-09 0.0
12.125 4.037032137239956e-11 9.975965704801647e-10 0.0 6.813794739707351e-11 2.2402442039608404e-09 0.0
12.375 3.027725164651166e-11 8.890176807810988e-10 0.0 5.888800529758883e-11 2.05070585055215e-09 0.0
12.625 2.8224114578087996e-11 7.792953464279158e-10 0.0 5.5576278712245366e-11 1.8635105497082754e-09 0.0
12.875 2.8862386923380434e-11 6.924166576824794e-10 0.0 4.2246342876691564e-11 1.741306279965762e-09 0.0
13.125 1.8135784678802454e-11 6.126422783468924e-10 0.0 4.555624016575915e-11 1.6149098888796354e-09 0.0
13.375 1.4415952369523288e-11 5.67750564806776e-10 0.0 2.994815187651816e-11 1.5164205931787577e-09 0.0
13.625 1.2504462496007134e-11 4.856648835167404e-10 0.0 2.990307096377539e-11 1.3959109855248491e-09 0.0
13.875 1.964472715949941e-11 4.3475857364515603e-10 0.0 2.605997907927468e-11 1.2846737370988358e-09 0.0
14.125 1.0129349448147955e-11 4.0551765529464826e-10 0.0 3.193204297590881e-11 1.2325335223655395e-09 0.0
14.375 1.1919871855266234e-11 3.8494254253919065e-10 0.0 2.5894060076824537e-11 1.1598389851526437e-09 0.0
14.625 1.5113603162507172e-11 2.9477865440321896e-10 0.0 2.2896722451575142e-11 1.0621888657925e-09 0.0
14.875 1.3463600316326442e-11 3.0063065871572597e-10 0.0 1.6680283058776103e-11 9.751217350171332e-10 0.0
15.125 8.315038501605191e-12 2.627729842935778e-10 0.0 1.539620201235312e-11 8.998228581810598e-10 0.0
