0.125 1.1447231366678107e-07 5.681423666656123e-06 0.0 4.144303820925108e-08 3.4703731153119494e-06 0.0
0.375 2.5528635906788575e-07 1.1389730665882489e-05 0.0 4.504801824138803e-08 2.4181154157438896e-06 0.0
0.625 3.353274169868376e-07 2.4989456707153152e-05 0.0 4.186752261803469e-08 2.5470971145450535e-06 0.0
0.875 3.508010719928512e-07 4.441707573422893e-05 0.0 3.959249003074032e-08 2.6378644722832487e-06 0.0
1.125 3.247504405221324e-07 5.2964734430587875e-05 0.0 3.83824369620792e-08 2.542674604115448e-06 0.0
1.375 2.7753330743872336e-07 4.550582632753957e-05 0.0 3.7530469751310574e-08 2.222224057378652e-06 0.0
1.625 2.2693693626643545e-07 2.995148734394048e-05 0.0 3.6966921596441903e-08 1.8464185214254782e-06 0.0
1.875 1.832795456811645e-07 1.6408615853738194e-05 0.0 3.6134472124597305e-08 1.511763827280405e-06 0.0
2.125 1.4858667723357283e-07 8.953806598980767e-06 0.0 3.571147761448045e-08 1.250771827027858e-06 0.0
2.375 1.237679210350831e-07 5.529707401873085e-06 0.0 3.507935547862502e-08 1.0650854334435043e-06 0.0
2.625 1.0723876895029384e-07 3.969745649766623e-06 0.0 3.448495542399352e-08 9.318312443547803e-07 0.0
2.875 9.624100922286529e-08 3.1251495106446892e-06 0.0 3.3520416419959927e-08 8.385848350304147e-07 0.0
3.125 8.868634169359344e-08 2.5642647089581015e-06 0.0 3.2892473897063686e-08 7.670035742230207e-07 0.0
3.375 8.425466048460336e-08 2.162202794072776e-06 0.0 3.234730264141172e-08 7.007867286319779e-07 0.0
3.625 7.947258569292633e-08 1.849606029051415e-06 0.0 3.0951891875652046e-08 6.374237971900446e-07 0.0
3.875 7.578342871931956e-08 1.6139228666479479e-06 0.0 2.989694406315716e-08 5.780388302565024e-07 0.0
4.125 7.246099901503937e-08 1.415396147939166e-06 0.0 2.9129305344617754e-08 5.261538466274717e-07 0.0
4.375 6.917616918972919e-08 1.2586396974350791e-06 0.0 2.7536705905780842e-08 4.77841630975189e-07 0.0
4.625 6.597958930432744e-08 1.1276533670319322e-06 0.0 2.6435945016901108e-08 4.370810372552633e-07 0.0
4.875 6.256957369023272e-08 1.0261346597861517e-06 0.0 2.511355579444389e-08 4.001970403988195e-07 0.0
5.125 5.8605842958596317e-08 9.418303784127643e-07 0.0 2.3867033721603662e-08 3.6420146154242243e-07 0.0
5.375 5.453398876706788e-08 8.773357472349773e-07 0.0 2.2641472139290312e-08 3.365038802838483e-07 0.0
5.625 5.0930087930911515e-08 8.304092982045086e-07 0.0 2.120858888393729e-08 3.1094148181724765e-07 0.0
5.875 4.72375115758388e-08 7.935423409889097e-07 0.0 2.014141992317628e-08 2.855902483358753e-07 0.0
6.125 4.4010049182198885e-08 7.664730338720434e-07 0.0 1.909903169281846e-08 2.609363350813741e-07 0.0
6.375 4.056775995911163e-08 7.493571627762133e-07 0.0 1.7850405126635735e-08 2.436743235570245e-07 0.0
6.625 3.7284305748810947e-08 7.272388108832784e-07 0.0 1.6863688336916624e-08 2.244084839062993e-07 0.0
6.875 3.441149554399382e-08 7.078230702115862e-07 0.0 1.580288002162278e-08 2.0639605803082317e-07 0.0
7.125 3.155491058555739e-08 6.838447227164358e-07 0.0 1.4645525764156933e-08 1.919336809118342e-07 0.0
7.375 2.8873044128490644e-08 6.581433964215299e-07 0.0 1.3948049556011456e-08 1.7761738293185393e-07 0.0
7.625 2.6856526715298503e-08 6.273350529762621e-07 0.0 1.3037626756508284e-08 1.62179590065592e-07 0.0
7.875 2.5044871119115254e-08 5.924482205463234e-07 0.0 1.2341816850194287e-08 1.515343423997573e-07 0.0
8.125 2.306865006949384e-08 5.513058397637941e-07 0.0 1.1703298534122436e-08 1.4026094589693793e-07 0.0
8.375 2.1354665406443778e-08 5.087540000659483e-07 0.0 1.080164872795652e-08 1.3161459862114387e-07 0.0
8.625 1.9780429073488102e-08 4.6646308872802936e-07 0.0 1.0171090891837823e-08 1.2244565897848122e-07 0.0
8.875 1.8606559650722997e-08 4.271460690268148e-07 0.0 9.786806710053144e-09 1.1673178190564386e-07 0.0
9.125 1.725278237286556e-08 3.910639712077962e-07 0.0 9.112442331942838e-09 1.0690329541732563e-07 0.0
9.375 1.6081775894009248e-08 3.5945271748007383e-07 0.0 8.511611684842737e-09 9.991742133114778e-08 0.0
9.625 1.489731650278492e-08 3.331371813978566e-07 0.0 8.062975426763455e-09 9.414887353598521e-08 0.0
9.875 1.4191764962434018e-08 3.081781883160154e-07 0.0 7.436111602269367e-09 8.636229504881616e-08 0.0
10.125 1.3137067615641945e-08 2.881920757521941e-07 0.0 7.026380433829623e-09 8.077076133093793e-08 0.0
10.375 1.2233717316453249e-08 2.6850656597799567e-07 0.0 6.6480243225014175e-09 7.532773697765426e-08 0.0
10.625 1.1722078103939541e-08 2.5196535646556514e-07 0.0 6.3644382852658055e-09 7.066121614261573e-08 0.0
10.875 1.0689688478819076e-08 2.3635693990827922e-07 0.0 5.771437030071974e-09 6.756864035874993e-08 0.0
11.125 1.014743582507364e-08 2.24168888838288e-07 0.0 5.536106363857481e-09 6.398807434789584e-08 0.0
11.375 9.528587324253764e-09 2.1072381688390588e-07 0.0 5.158284148034957e-09 5.8925417238814465e-08 0.0
11.625 8.834378585156702e-09 1.9908852793483958e-07 0.0 4.854166369320208e-09 5.568215847868576e-08 0.0
11.875 8.352144281998926e-09 1.8741637250669759e-07 0.0 4.467500271530798e-09 5.2549820559005084e-08 0.0
12.125 7.713983147329182e-09 1.7801634224747105e-07 0.0 4.2766131560982575e-09 4.9471032718113405e-08 0.0
12.375 7.2425458082731675e-09 1.6934020687398534e-07 0.0 4.052872370790095e-09 4.7363091664867055e-08 0.0
12.625 6.827996513072174e-09 1.600686131995916e-07 0.0 3.823449566553028e-09 4.470939368217664e-08 0.0
12.875 6.332816697228109e-09 1.5250134783815333e-07 0.0 3.67506581979177e-09 4.246601886725537e-08 0.0
13.125 5.984215112760893e-09 1.4395459218740638e-07 0.0 3.386686501079465e-09 3.975162845276117e-08 0.0
13.375 5.625187845067709e-09 1.3748895085110487e-07 0.0 3.1833620976151443e-09 3.824121307737947e-08 0.0
13.625 5.366224858045438e-09 1.3061906354622775e-07 0.0 2.9580462789194144e-09 3.600380431456077e-08 0.0
13.875 5.0297138849783025e-09 1.2427520353225895e-07 0.0 2.7887604217343326e-09 3.4830651244558146e-08 0.0
14.125 4.696054732528714e-09 1.1893679824969e-07 0.0 2.5807105363500298e-09 3.268655321738413e-08 0.0
14.375 4.285201371757581e-09 1.1289845730209924e-07 0.0 2.488812437740446e-09 3.1319079887393603e-08 0.0
14.625 4.0486643782331435e-09 1.081634990935877e-07 0.0 2.3681387414217e-09 2.9403767690882078e-08 0.0
14.875 3.85941447268759e-09 1.025133959032417e-07 0.0 2.150450682324232e-09 2.8142284578457348e-08 0.0
15.125 3.5420055123209293e-09 9.906992834925125e-08 0.0 2.0466197234328654e-09 2.6753755258401132e-08 0.0
15.375 3.3368023870073263e-09 9.398433660740127e-08 0.0 1.906706279816988e-09 2.521245502059931e-08 0.0
15.625 3.1551533668104674e-09 8.8862900343863e-08 0.0 1.8460764172075434e-09 2.4638126129609914e-08 0.0
15.875 2.9601634463513515e-09 8.55763536115732e-08 0.0 1.6892221536794577e-09 2.319081694137759e-08 0.0
16.125 2.8083259702392736e-09 8.120584619141492e-08 0.0 1.5250842688789638e-09 2.2223447762588448e-08 0.0
16.375 2.625484170274209e-09 7.828957531545326e-08 0.0 1.5052380298729634e-09 2.072555858328402e-08 0.0
16.625 2.4593507789059597e-09 7.396146580156941e-08 0.0 1.38151809641878e-09 1.993539184568339e-08 0.0
16.875 2.353677596268925e-09 7.097243965210814e-08 0.0 1.2683642924223714e-09 1.9193154758161944e-08 0.0
17.125 2.1833990522964493e-09 6.830463500781491e-08 0.0 1.2140932782197808e-09 1.856888718650876e-08 0.0
17.375 2.0448210655511145e-09 6.495068711710915e-08 0.0 1.1739247799822038e-09 1.7642063629902768e-08 0.0
17.625 1.886996456796235e-09 6.242543964248298e-08 0.0 1.1159853078507041e-09 1.6518633847556006e-08 0.0
17.875 1.8250759520478457e-09 5.97761689013892e-08 0.0 9.921106395571535e-10 1.633594881390619e-08 0.0
18.125 1.6610445192270563e-09 5.687051983591624e-08 0.0 1.0138202312650624e-09 1.5497549163754986e-08 0.0
18.375 1.5774336981671112e-09 5.390600118318279e-08 0.0 9.682211353492782e-10 1.4679157060580267e-08 0.0
18.625 1.4380292459855078e-09 5.223892054121283e-08 0.0 8.984645707768668e-10 1.4070065778011945e-08 0.0
18.875 1.4391802248386566e-09 5.004990525148294e-08 0.0 8.089314215559963e-10 1.4088682668073026e-08 0.0
19.125 1.32227858356558e-09 4.7154584295664375e-08 0.0 7.20925923695965e-10 1.3183444692802118e-08 0.0
19.375 1.173182716277609e-09 4.549770401196559e-08 0.0 7.936216732777767e-10 1.2728716310110028e-08 0.0
