0.125 4.1307732456461836e-08
0.375 4.488433061486543e-08
0.625 4.195127723119384e-08
0.875 4.0239683637014526e-08
1.125 3.9207258313944925e-08
1.375 3.890468189283769e-08
1.625 3.9064651689357384e-08
1.875 3.8533330093035006e-08
2.125 3.8751470077135874e-08
2.375 3.8098623593814544e-08
2.625 3.786266134418704e-08
2.875 3.679509208143851e-08
3.125 3.6200235564687986e-08
3.375 3.554292243562645e-08
3.625 3.509454358363293e-08
3.875 3.420455748879794e-08
4.125 3.3588952690357774e-08
4.375 3.3359177698534276e-08
4.625 3.262224092523579e-08
4.875 3.20564584531311e-08
5.125 3.14806755984539e-08
5.375 3.100415313928339e-08
5.625 3.046233621318488e-08
5.875 2.913084562907873e-08
6.125 2.864364426260111e-08
6.375 2.8348921852442863e-08
6.625 2.7421163988678935e-08
6.875 2.6490666134314704e-08
7.125 2.6011295953351016e-08
7.375 2.532695603173545e-08
7.625 2.4573035081775114e-08
7.875 2.354094334019923e-08
8.125 2.2922640942959492e-08
8.375 2.2267764927230125e-08
8.625 2.1584034590564434e-08
8.875 2.0876081221569072e-08
9.125 2.0144518728525022e-08
9.375 1.931969759100768e-08
9.625 1.8782738816583055e-08
9.875 1.8179710131641458e-08
10.125 1.7330373822576936e-08
10.375 1.6763409229253676e-08
10.625 1.6408981937693543e-08
10.875 1.5717833364723445e-08
11.125 1.516967637364075e-08
11.375 1.4599966756447617e-08
11.625 1.36825553218901e-08
11.875 1.3282370908600973e-08
12.125 1.2810404951357165e-08
12.375 1.2394785066857269e-08
12.625 1.1768856504154956e-08
12.875 1.1328165208854107e-08
13.125 1.096711936580542e-08
13.375 1.0421694549771594e-08
13.625 1.0062642862052685e-08
13.875 9.482018867745243e-09
14.125 9.27219185874353e-09
14.375 8.706472955276257e-09
14.625 8.764213223589537e-09
14.875 8.093520461787454e-09
15.125 7.759171611889446e-09
15.375 7.42508703422118e-09
15.625 7.350744903389127e-09
15.875 6.875821778785453e-09
16.125 6.685722765492325e-09
16.375 6.386221053933861e-09
16.625 6.177954279641527e-09
16.875 5.8322037690985094e-09
17.125 5.817092499772629e-09
17.375 5.268673980577814e-09
17.625 5.238513239116474e-09
17.875 4.8687310684947484e-09
18.125 4.948171853906846e-09
18.375 4.741000520663382e-09
18.625 4.525199506919354e-09
18.875 4.5126867025253525e-09
19.125 4.093254133329963e-09
19.375 4.010400965479019e-09
19.625 3.6953062003215782e-09
19.875 3.6560572175509886e-09
20.125 3.585999051405942e-09
20.375 3.3583507311186193e-09
20.625 3.2542979985763204e-09
20.875 3.185431438506351e-09
21.125 3.0228534791934476e-09
21.375 2.8602637773778657e-09
21.625 2.685585675684425e-09
21.875 2.681333067316858e-09
22.125 2.728406606582576e-09
22.375 2.331044818889614e-09
22.625 2.3352073104742053e-09
22.875 2.3633513091344965e-09
23.125 2.1193499456622902e-09
23.375 2.107318594954544e-09
23.625 2.2254581372681945e-09
23.875 1.997133800980107e-09
24.125 1.8334147962501563e-09
24.375 1.969792987412714e-09
24.625 1.7358616319341477e-09
24.875 1.6249450772979858e-09
25.125 1.539423194340789e-09
25.375 1.5116207739334069e-09
25.625 1.5911322382272557e-09
25.875 1.492247771547273e-09
26.125 1.424697044303397e-09
26.375 1.2027336785843173e-09
26.625 1.23301071219353e-09
26.875 1.1315526977215013e-09
27.125 1.088130054883893e-09
27.375 1.1159211657569393e-09
27.625 1.1595964885968788e-09
27.875 1.0049132922940396e-09
28.125 9.88884948377223e-10
28.375 8.489418173145699e-10
28.625 8.938093099977179e-10
28.875 9.461166901374536e-10
29.125 8.116723705582713e-10
29.375 8.15548737880562e-10
29.625 7.462662714875769e-10
29.875 7.261562361609105e-10
30.125 7.313016769637621e-10
30.375 6.508705863902574e-10
30.625 6.263630533656663e-10
30.875 5.711411690671363e-10
31.125 6.119641151837552e-10
31.375 5.688920660169663e-10
31.625 5.287659550039448e-10
31.875 6.100602215377502e-10
32.125 5.272123709912255e-10
32.375 5.107555594160432e-10
32.625 5.005453862987325e-10
