0.005 1.8420810592238463e-11 4.142002031004298e-11 0.0 2.128427373466427e-11 4.409514046671067e-11 0.0
0.01 1.1307895128255789e-10 3.717303396165526e-09 0.0 1.2335838962530025e-10 4.549325438676079e-09 0.0
0.015 2.4561490991181923e-10 1.8902947181919447e-08 0.0 2.5990730951514736e-10 2.224375243076958e-08 0.0
0.02 3.7987338542023896e-10 3.162826515799903e-08 0.0 3.978246627203329e-10 3.7453577822389146e-08 0.0
0.025 5.195323343515111e-10 4.2358769253542496e-08 0.0 5.245627076027576e-10 5.157736160718766e-08 0.0
0.03 6.64064605531991e-10 5.265398627457354e-08 0.0 6.376220777796919e-10 6.576916643936854e-08 0.0
0.035 8.049784187634963e-10 6.189505507449049e-08 0.0 7.523782475760453e-10 8.011497410263677e-08 0.0
0.04 9.57519515309491e-10 7.033416866442368e-08 0.0 8.56018130717906e-10 9.449067633705791e-08 0.0
0.045 1.085745151344798e-09 7.811432653423098e-08 0.0 9.293912838724325e-10 1.0859384125394013e-07 0.0
0.05 1.232868537096043e-09 8.525775249077742e-08 0.0 1.0023905104468673e-09 1.2110421679914664e-07 0.0
0.055 1.3524534938750104e-09 9.178150113919677e-08 0.0 1.0498757442806991e-09 1.3013362411594558e-07 0.0
0.06 1.4710722531251583e-09 9.823464308045297e-08 0.0 1.087960953790777e-09 1.3612831966702225e-07 0.0
0.065 1.5825444664267452e-09 1.0467646792857205e-07 0.0 1.1098257771261583e-09 1.3923989437332435e-07 0.0
0.07 1.7066334865129653e-09 1.1162395234660243e-07 0.0 1.1239205565707145e-09 1.3787913594465635e-07 0.0
0.075 1.805080535555405e-09 1.128579295048153e-07 0.0 1.110636894604916e-09 1.2953649969950714e-07 0.0
0.08 1.882782691090335e-09 1.1177114876464504e-07 0.0 1.1033342127474553e-09 1.1865864468947331e-07 0.0
0.085 2.0116918395603626e-09 1.1072007643233247e-07 0.0 1.0823454324748007e-09 1.0792772435284338e-07 0.0
0.09 2.0833186004719675e-09 1.1039608144268818e-07 0.0 1.0547408788118324e-09 9.905397776963148e-08 0.0
0.095 2.1174032123100753e-09 1.109014431911702e-07 0.0 1.0247424748040108e-09 9.186191041477755e-08 0.0
0.1 2.2159166566327818e-09 1.1209464938714686e-07 0.0 9.891947733334532e-10 8.588256526249884e-08 0.0
0.105 2.309044408145528e-09 1.1361144925947282e-07 0.0 9.481275314961008e-10 8.061250570552136e-08 0.0
0.11 2.358550082510101e-09 1.1559125778775742e-07 0.0 9.241102405922403e-10 7.62203467294422e-08 0.0
0.115 2.3966030320138153e-09 1.1779669517385066e-07 0.0 8.946471213592436e-10 7.26530169343532e-08 0.0
0.12 2.485886872059317e-09 1.2034578828200862e-07 0.0 8.713916539005818e-10 6.963206377281764e-08 0.0
0.125 2.5512663634027794e-09 1.2335407379678325e-07 0.0 8.417438349978609e-10 6.709174693331626e-08 0.0
0.13 2.592618298038673e-09 1.2640751302716004e-07 0.0 8.325841456996495e-10 6.51390731222881e-08 0.0
0.135 2.6101196498346784e-09 1.2971640924968562e-07 0.0 8.142047931830252e-10 6.349679821464764e-08 0.0
0.14 2.706891979130334e-09 1.3273788499161775e-07 0.0 8.053103273023679e-10 6.227977979906611e-08 0.0
0.145 2.7998168455165663e-09 1.35671527751351e-07 0.0 8.015796747403341e-10 6.104116899074704e-08 0.0
0.15 2.8918357146642874e-09 1.3826427009050828e-07 0.0 7.983938773127002e-10 6.030165311631273e-08 0.0
0.155 2.889734787120818e-09 1.4085611028296083e-07 0.0 8.16935862356928e-10 5.950982504346914e-08 0.0
0.16 2.990773319050864e-09 1.4277747670388093e-07 0.0 7.845938953637762e-10 5.902940539802256e-08 0.0
0.165 3.0448250515651703e-09 1.447677854368905e-07 0.0 7.947354505352206e-10 5.8365527789896544e-08 0.0
0.17 3.0901966823582142e-09 1.4669560619663198e-07 0.0 7.989410116805027e-10 5.7963651678494024e-08 0.0
0.17500000000000002 3.167432006611216e-09 1.487898110360851e-07 0.0 8.142804373543889e-10 5.7582667829753234e-08 0.0
0.18 3.3540943614737487e-09 1.5086577156633768e-07 0.0 8.075414510154127e-10 5.7005914361646964e-08 0.0
0.185 3.32944166273703e-09 1.528301754355546e-07 0.0 8.102598893201904e-10 5.662355571910007e-08 0.0
0.19 3.402938773959631e-09 1.5509205687755333e-07 0.0 8.18715693781037e-10 5.623501742462639e-08 0.0
0.195 3.5019037570033483e-09 1.574941256667343e-07 0.0 8.218409048695006e-10 5.5759608390246997e-08 0.0
0.2 3.51375241726684e-09 1.598800021528988e-07 0.0 8.428718520912911e-10 5.555045413957959e-08 0.0
0.20500000000000002 3.5805663751063947e-09 1.622526022476877e-07 0.0 8.443960230881985e-10 5.5182930478824684e-08 0.0
0.21 3.6935967196911804e-09 1.647351003562542e-07 0.0 8.628441561303403e-10 5.491118441941133e-08 0.0
