0.125 6.497540718537352e-06
0.375 2.4976798806704098e-05
0.625 2.8298796170694886e-05
0.875 7.536372216020538e-06
1.125 2.4001001969449453e-06
1.375 1.1141472924682742e-06
1.625 7.266629093066736e-07
1.875 5.400620440650894e-07
2.125 4.4504457789891604e-07
2.375 4.0129569625084254e-07
2.625 3.8260131714226904e-07
2.875 3.811799464003583e-07
3.125 3.9489539348162006e-07
3.375 4.2936365660161113e-07
3.625 4.752402471830999e-07
3.875 5.252120461333561e-07
4.125 5.612115417464712e-07
4.375 5.652171835357685e-07
4.625 5.139554504430295e-07
4.875 4.1230163065637207e-07
5.125 3.0203385151077294e-07
5.375 2.2380059834521508e-07
5.625 1.7296508930483672e-07
5.875 1.366376466423726e-07
6.125 1.0877000007814502e-07
6.375 8.731931517183704e-08
6.625 7.03023345813398e-08
6.875 5.719065559304857e-08
7.125 4.705695437367124e-08
7.375 3.9263464818481413e-08
7.625 3.322321612117402e-08
7.875 2.838126592114326e-08
8.125 2.411848216446899e-08
8.375 2.058247975989411e-08
8.625 1.760257733398458e-08
8.875 1.534279569654978e-08
9.125 1.339724386660666e-08
9.375 1.1374465322729045e-08
9.625 9.875786713056535e-09
9.875 8.720225043767033e-09
10.125 7.473672787642186e-09
10.375 6.609552249484914e-09
10.625 5.767499209467818e-09
10.875 4.992999903904688e-09
11.125 4.559866354656475e-09
11.375 3.943643973945374e-09
11.625 3.440361675456708e-09
11.875 3.1000435138940277e-09
12.125 2.8026710232605055e-09
12.375 2.4504297938096025e-09
12.625 2.2293760500009752e-09
12.875 1.9729175698622728e-09
13.125 1.7824228485042405e-09
13.375 1.5515986315726842e-09
13.625 1.4503764734931828e-09
13.875 1.33119613129193e-09
14.125 1.1817841814621373e-09
14.375 1.0481828086943687e-09
14.625 9.547592355435047e-10
14.875 8.601085149614961e-10
15.125 8.216051420923463e-10
15.375 7.150401925487371e-10
15.625 6.730402137234668e-10
15.875 5.901239062634736e-10
16.125 5.182107140273417e-10
16.375 4.677498454659714e-10
16.625 4.4553670486505835e-10
16.875 4.102581368585345e-10
17.125 3.513568942824558e-10
17.375 3.2436485519001804e-10
17.625 3.165644723855372e-10
17.875 2.8377962889942217e-10
18.125 2.4908687662235513e-10
18.375 2.206532078706882e-10
18.625 2.187053823819184e-10
18.875 2.0849036146159177e-10
19.125 2.0759319920810755e-10
19.375 1.8795099018495122e-10
19.625 1.565958285048955e-10
19.875 1.1248290951522369e-10
20.125 1.3180632975401029e-10
20.375 1.1717895894410154e-10
20.625 9.744612960189782e-11
20.875 7.924331986077169e-11
21.125 9.054233511431294e-11
21.375 9.095480301538657e-11
21.625 7.804127178898371e-11
21.875 7.594040850755771e-11
22.125 5.484756512104754e-11
22.375 4.974865425138368e-11
22.625 4.940183071645186e-11
22.875 5.289749876416258e-11
23.125 4.141406747046546e-11
23.375 4.231323972057541e-11
23.625 4.9165777529567033e-11
23.875 3.789979577999177e-11
24.125 3.6569316851065584e-11
24.375 3.2070766249576264e-11
24.625 3.06312148656672e-11
24.875 3.214790242582599e-11
